,Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards,Home Team Goals Scored,Away Team Goals Scored,Home Team Goals Conceeded,Away Team Goals Conceeded,year
614,SUNDERLAND,MAN CITY,0-1,0-1,3.0,6.5,6.3,50,50,5.0,3.0,11.0,3.0,8.0,26.0,71.0,14.0,39.0,6.0,1.0,0.0,0.0,3.0,2.0,7.0,2.0,4.0,20.0,75.0,19.0,45.0,15.0,4.0,0.0,0.0,0,1,1,0,2015
615,WEST BROM,SWANSEA,1-1,0-0,5.8,6.6,6.4,45,55,7.0,7.0,17.0,3.0,7.0,22.0,73.0,28.0,17.0,12.0,0.0,0.0,0.0,8.0,4.0,18.0,6.0,7.0,13.0,79.0,23.0,45.0,13.0,0.0,0.0,0.0,1,1,1,1,2015
616,MAN UTD,STOKE,3-0,2-0,4.6,7.8,5.2,47,53,5.0,5.0,15.0,5.0,2.0,19.0,82.0,20.0,27.0,13.0,2.0,0.0,0.0,7.0,0.0,10.0,3.0,5.0,22.0,82.0,18.0,8.0,13.0,1.0,0.0,0.0,3,0,0,3,2015
617,CRYSTAL PALACE,BOURNEMOUTH,1-2,1-1,5.2,5.4,6.5,51,49,6.0,3.0,14.0,5.0,5.0,32.0,75.0,21.0,21.0,11.0,3.0,0.0,0.0,2.0,4.0,8.0,2.0,3.0,24.0,74.0,11.0,45.0,15.0,4.0,0.0,0.0,1,2,2,1,2015
618,EVERTON,NEWCASTLE,3-0,1-0,6.6,7.7,4.5,56,44,8.0,7.0,18.0,3.0,3.0,30.0,81.0,14.0,27.0,8.0,1.0,0.0,0.0,2.0,3.0,7.0,2.0,3.0,28.0,75.0,10.0,18.0,15.0,2.0,0.0,1.0,3,0,0,3,2015
619,WATFORD,CHELSEA,0-0,0-0,3.0,6.7,6.9,45,55,2.0,3.0,12.0,7.0,7.0,27.0,78.0,19.0,20.0,10.0,2.0,0.0,0.0,3.0,4.0,12.0,5.0,7.0,15.0,83.0,11.0,23.0,13.0,1.0,0.0,0.0,0,0,0,0,2015
620,MAN CITY,LEICESTER CITY,1-3,0-1,7.0,5.7,7.5,66,34,12.0,4.0,22.0,6.0,11.0,40.0,85.0,24.0,29.0,9.0,2.0,0.0,0.0,5.0,7.0,14.0,2.0,4.0,15.0,64.0,12.0,27.0,15.0,2.0,0.0,0.0,1,3,3,1,2015
621,ASTON VILLA,NORWICH,2-0,1-0,4.0,6.7,6.1,48,52,5.0,2.0,10.0,3.0,2.0,23.0,74.0,16.0,38.0,10.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,11.0,35.0,74.0,14.0,27.0,11.0,2.0,0.0,0.0,2,0,0,2,2015
622,LIVERPOOL,SUNDERLAND,2-2,0-0,7.9,5.8,7.2,71,29,7.0,5.0,16.0,4.0,7.0,30.0,83.0,8.0,10.0,4.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,2.0,23.0,62.0,14.0,46.0,12.0,1.0,0.0,0.0,2,2,2,2,2015
623,SWANSEA,CRYSTAL PALACE,1-1,1-0,4.5,7.2,6.5,58,42,8.0,3.0,18.0,7.0,9.0,34.0,80.0,22.0,35.0,11.0,1.0,0.0,0.0,6.0,2.0,12.0,4.0,5.0,20.0,72.0,27.0,35.0,14.0,2.0,0.0,0.0,1,1,1,1,2015
624,NEWCASTLE,WEST BROM,1-0,1-0,3.5,7.5,5.4,69,31,5.0,7.0,19.0,7.0,8.0,25.0,84.0,17.0,12.0,12.0,0.0,0.0,0.0,3.0,0.0,7.0,4.0,4.0,19.0,61.0,19.0,28.0,12.0,3.0,0.0,0.0,1,0,0,1,2015
625,STOKE,EVERTON,0-3,0-3,5.2,5.4,7.8,65,35,5.0,3.0,12.0,4.0,6.0,25.0,86.0,8.0,7.0,11.0,1.0,0.0,0.0,3.0,6.0,14.0,5.0,4.0,23.0,73.0,17.0,35.0,8.0,0.0,0.0,0.0,0,3,3,0,2015
626,TOTTENHAM,WATFORD,1-0,0-0,3.7,8.0,5.0,66,34,9.0,8.0,25.0,8.0,15.0,22.0,82.0,11.0,17.0,12.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,32.0,64.0,14.0,35.0,9.0,1.0,0.0,0.0,1,0,0,1,2015
627,SOUTHAMPTON,WEST HAM,1-0,1-0,3.5,6.9,6.0,35,65,3.0,2.0,8.0,3.0,4.0,16.0,76.0,14.0,47.0,17.0,1.0,0.0,1.0,6.0,2.0,18.0,10.0,5.0,27.0,88.0,6.0,24.0,10.0,2.0,0.0,0.0,1,0,0,1,2015
628,BOURNEMOUTH,ARSENAL,0-2,0-2,4.5,5.8,7.4,51,49,7.0,4.0,17.0,6.0,7.0,34.0,81.0,9.0,24.0,6.0,0.0,0.0,0.0,2.0,5.0,10.0,3.0,3.0,17.0,81.0,10.0,32.0,8.0,1.0,0.0,0.0,0,2,2,0,2015
629,CHELSEA,MAN UTD,1-1,0-0,5.5,6.2,6.8,49,51,6.0,5.0,16.0,5.0,10.0,25.0,79.0,18.0,26.0,6.0,0.0,0.0,0.0,6.0,7.0,17.0,4.0,11.0,29.0,80.0,16.0,30.0,9.0,3.0,0.0,0.0,1,1,1,1,2015
630,SUNDERLAND,MAN UTD,2-1,1-1,6.7,7.9,4.8,34,66,10.0,5.0,21.0,6.0,6.0,18.0,63.0,11.0,46.0,7.0,2.0,0.0,0.0,1.0,6.0,12.0,5.0,8.0,20.0,82.0,10.0,21.0,15.0,3.0,0.0,0.0,2,1,1,2,2015
631,SWANSEA,SOUTHAMPTON,0-1,0-0,3.4,6.2,6.5,54,46,8.0,2.0,13.0,3.0,5.0,23.0,79.0,15.0,27.0,10.0,0.0,0.0,0.0,4.0,5.0,14.0,5.0,4.0,31.0,76.0,26.0,58.0,12.0,3.0,0.0,0.0,0,1,1,0,2015
632,EVERTON,WEST BROM,0-1,0-1,4.4,6.5,6.3,76,24,12.0,6.0,33.0,15.0,14.0,23.0,86.0,14.0,17.0,10.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,12.0,57.0,24.0,64.0,12.0,4.0,0.0,0.0,0,1,1,0,2015
633,NORWICH,WEST HAM,2-2,0-0,6.6,5.7,6.7,48,52,7.0,3.0,13.0,3.0,3.0,20.0,64.0,21.0,25.0,16.0,2.0,0.0,0.0,5.0,6.0,11.0,0.0,3.0,27.0,73.0,24.0,23.0,11.0,2.0,0.0,0.0,2,2,2,2,2015
634,CRYSTAL PALACE,WATFORD,1-2,1-1,6.1,5.5,7.1,54,46,8.0,5.0,15.0,2.0,8.0,35.0,73.0,31.0,24.0,16.0,0.0,0.0,1.0,2.0,4.0,10.0,4.0,3.0,26.0,66.0,17.0,34.0,14.0,1.0,0.0,0.0,1,2,2,1,2015
635,BOURNEMOUTH,STOKE,1-3,0-1,5.7,5.0,8.1,66,34,4.0,2.0,11.0,5.0,9.0,22.0,86.0,7.0,8.0,7.0,4.0,0.0,0.0,4.0,6.0,11.0,1.0,2.0,22.0,76.0,13.0,30.0,18.0,2.0,0.0,0.0,1,3,3,1,2015
636,CHELSEA,NEWCASTLE,5-1,3-0,6.5,8.4,4.9,55,45,4.0,7.0,14.0,3.0,8.0,15.0,84.0,12.0,19.0,11.0,0.0,0.0,0.0,2.0,3.0,10.0,5.0,5.0,23.0,81.0,6.0,16.0,16.0,2.0,0.0,0.0,5,1,1,5,2015
637,ARSENAL,LEICESTER CITY,2-1,0-1,6.4,6.9,5.2,72,28,12.0,6.0,24.0,6.0,11.0,29.0,86.0,30.0,18.0,9.0,4.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,15.0,59.0,17.0,32.0,10.0,4.0,1.0,0.0,2,1,1,2,2015
638,ASTON VILLA,LIVERPOOL,0-6,0-2,5.8,3.9,10.0,39,61,4.0,1.0,6.0,1.0,0.0,16.0,79.0,9.0,24.0,10.0,3.0,0.0,0.0,1.0,9.0,11.0,1.0,6.0,18.0,85.0,11.0,17.0,9.0,1.0,0.0,0.0,0,6,6,0,2015
639,MAN CITY,TOTTENHAM,1-2,0-0,6.1,6.1,7.2,46,54,7.0,4.0,19.0,8.0,7.0,30.0,79.0,18.0,23.0,12.0,1.0,0.0,0.0,2.0,3.0,6.0,1.0,1.0,17.0,82.0,11.0,34.0,17.0,3.0,0.0,0.0,1,2,2,1,2015
640,WEST HAM,SUNDERLAND,1-0,1-0,3.6,5.9,6.2,53,47,6.0,3.0,9.0,0.0,5.0,26.0,71.0,15.0,24.0,11.0,1.0,0.0,0.0,6.0,4.0,13.0,3.0,6.0,39.0,65.0,17.0,26.0,9.0,0.0,0.0,0.0,1,0,0,1,2015
641,STOKE,ASTON VILLA,2-1,0-0,4.9,7.4,5.2,55,45,6.0,3.0,11.0,2.0,11.0,26.0,79.0,19.0,19.0,7.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,20.0,75.0,14.0,32.0,15.0,3.0,0.0,0.0,2,1,1,2,2015
642,LEICESTER CITY,NORWICH,1-0,0-0,3.2,6.8,5.9,58,42,5.0,3.0,13.0,5.0,3.0,29.0,72.0,23.0,10.0,9.0,0.0,0.0,0.0,5.0,1.0,9.0,3.0,4.0,27.0,69.0,27.0,56.0,11.0,2.0,0.0,0.0,1,0,0,1,2015
643,SOUTHAMPTON,CHELSEA,1-2,1-0,5.9,5.7,7.1,35,65,3.0,2.0,7.0,2.0,7.0,13.0,76.0,12.0,28.0,10.0,3.0,0.0,0.0,9.0,4.0,16.0,3.0,8.0,13.0,87.0,18.0,33.0,11.0,1.0,0.0,0.0,1,2,2,1,2015
644,WATFORD,BOURNEMOUTH,0-0,0-0,2.2,5.7,6.6,47,53,9.0,1.0,14.0,4.0,4.0,21.0,66.0,14.0,26.0,14.0,3.0,0.0,0.0,4.0,3.0,11.0,4.0,5.0,28.0,74.0,22.0,42.0,16.0,1.0,0.0,0.0,0,0,0,0,2015
645,WEST BROM,CRYSTAL PALACE,3-2,3-0,8.0,7.1,5.1,46,54,5.0,5.0,11.0,1.0,3.0,20.0,72.0,29.0,34.0,14.0,2.0,0.0,0.0,8.0,2.0,15.0,5.0,6.0,16.0,72.0,27.0,16.0,16.0,2.0,0.0,0.0,3,2,2,3,2015
646,MAN UTD,ARSENAL,3-2,2-1,7.8,6.7,6.0,39,61,1.0,5.0,7.0,1.0,2.0,18.0,76.0,4.0,29.0,21.0,4.0,0.0,0.0,5.0,5.0,13.0,3.0,3.0,26.0,84.0,10.0,18.0,15.0,3.0,0.0,0.0,3,2,2,3,2015
647,TOTTENHAM,SWANSEA,2-1,0-1,6.8,7.2,5.4,57,43,13.0,15.0,34.0,6.0,7.0,35.0,78.0,22.0,25.0,11.0,2.0,0.0,0.0,2.0,4.0,10.0,4.0,7.0,13.0,65.0,15.0,47.0,14.0,3.0,0.0,0.0,2,1,1,2,2015
648,NEWCASTLE,MAN CITY,1-1,1-1,4.1,6.5,6.7,43,57,2.0,3.0,5.0,0.0,5.0,26.0,70.0,14.0,33.0,13.0,3.0,0.0,0.0,3.0,5.0,9.0,1.0,3.0,33.0,75.0,22.0,30.0,8.0,2.0,0.0,0.0,1,1,1,1,2015
649,LIVERPOOL,EVERTON,4-0,2-0,6.4,9.5,3.7,67,33,14.0,13.0,37.0,10.0,9.0,19.0,86.0,12.0,12.0,8.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,18.0,64.0,9.0,32.0,11.0,1.0,0.0,1.0,4,0,0,4,2015
650,ASTON VILLA,EVERTON,1-3,0-2,6.2,5.3,7.5,47,53,4.0,5.0,14.0,5.0,9.0,26.0,82.0,15.0,18.0,8.0,3.0,0.0,0.0,1.0,7.0,10.0,2.0,8.0,16.0,82.0,12.0,44.0,7.0,1.0,0.0,0.0,1,3,3,1,2015
651,SUNDERLAND,CRYSTAL PALACE,2-2,1-0,8.3,6.8,5.5,59,41,7.0,6.0,17.0,4.0,4.0,29.0,77.0,23.0,22.0,11.0,1.0,0.0,0.0,4.0,5.0,13.0,4.0,5.0,16.0,66.0,18.0,24.0,14.0,1.0,0.0,0.0,2,2,2,2,2015
652,NORWICH,CHELSEA,1-2,0-2,5.2,5.7,6.9,47,53,7.0,2.0,13.0,4.0,4.0,27.0,77.0,12.0,19.0,17.0,3.0,0.0,0.0,4.0,2.0,10.0,4.0,4.0,14.0,82.0,10.0,27.0,5.0,2.0,0.0,0.0,1,2,2,1,2015
653,LEICESTER CITY,WEST BROM,2-2,2-1,7.7,6.7,6.5,65,35,11.0,4.0,22.0,7.0,11.0,26.0,77.0,26.0,14.0,10.0,0.0,0.0,0.0,6.0,3.0,11.0,2.0,3.0,27.0,62.0,27.0,38.0,8.0,2.0,0.0,0.0,2,2,2,2,2015
654,BOURNEMOUTH,SOUTHAMPTON,2-0,1-0,3.3,7.1,5.2,45,55,2.0,4.0,9.0,3.0,10.0,24.0,73.0,20.0,30.0,11.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,2.0,29.0,77.0,27.0,38.0,18.0,0.0,0.0,0.0,2,0,0,2,2015
655,ARSENAL,SWANSEA,1-2,1-1,6.5,6.0,7.5,63,37,7.0,4.0,17.0,6.0,7.0,22.0,86.0,6.0,15.0,8.0,0.0,0.0,0.0,5.0,2.0,11.0,4.0,3.0,16.0,79.0,4.0,33.0,11.0,2.0,0.0,0.0,1,2,2,1,2015
656,STOKE,NEWCASTLE,1-0,0-0,3.2,7.4,6.0,55,45,5.0,2.0,9.0,2.0,5.0,16.0,80.0,12.0,26.0,11.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,26.0,76.0,26.0,27.0,6.0,0.0,0.0,0.0,1,0,0,1,2015
657,WEST HAM,TOTTENHAM,1-0,1-0,3.0,6.8,6.1,35,65,6.0,3.0,14.0,5.0,6.0,33.0,57.0,18.0,33.0,10.0,0.0,0.0,0.0,6.0,3.0,9.0,0.0,3.0,29.0,73.0,24.0,20.0,11.0,3.0,0.0,0.0,1,0,0,1,2015
658,LIVERPOOL,MAN CITY,3-0,2-0,4.7,8.8,5.3,50,50,3.0,7.0,11.0,1.0,3.0,18.0,77.0,11.0,23.0,14.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,24.0,76.0,11.0,27.0,14.0,1.0,0.0,0.0,3,0,0,3,2015
659,MAN UTD,WATFORD,1-0,0-0,3.7,6.8,6.2,61,39,6.0,3.0,14.0,5.0,9.0,26.0,78.0,4.0,8.0,7.0,1.0,0.0,0.0,6.0,4.0,13.0,3.0,7.0,15.0,68.0,18.0,24.0,17.0,2.0,0.0,0.0,1,0,0,1,2015
660,TOTTENHAM,ARSENAL,2-2,0-1,8.0,7.6,6.1,52,48,7.0,11.0,26.0,8.0,9.0,34.0,75.0,9.0,22.0,10.0,2.0,0.0,0.0,2.0,4.0,10.0,4.0,2.0,28.0,71.0,16.0,34.0,10.0,3.0,1.0,0.0,2,2,2,2,2015
661,MAN CITY,ASTON VILLA,4-0,0-0,5.7,9.1,4.5,71,29,10.0,9.0,22.0,3.0,9.0,16.0,91.0,9.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,10.0,77.0,15.0,31.0,10.0,1.0,0.0,0.0,4,0,0,4,2015
662,SWANSEA,NORWICH,1-0,0-0,3.0,7.1,5.6,56,44,5.0,3.0,10.0,2.0,5.0,32.0,72.0,12.0,37.0,14.0,2.0,0.0,0.0,3.0,3.0,8.0,2.0,0.0,21.0,68.0,27.0,37.0,15.0,5.0,0.0,0.0,1,0,0,1,2015
663,NEWCASTLE,BOURNEMOUTH,1-3,0-1,6.5,5.3,7.4,49,51,5.0,3.0,14.0,6.0,5.0,19.0,75.0,12.0,27.0,14.0,1.0,0.0,0.0,4.0,5.0,16.0,7.0,4.0,29.0,76.0,24.0,33.0,8.0,3.0,0.0,0.0,1,3,3,1,2015
664,CHELSEA,STOKE,1-1,1-0,5.8,6.6,6.7,49,51,8.0,7.0,20.0,5.0,8.0,21.0,81.0,13.0,17.0,9.0,1.0,0.0,0.0,8.0,5.0,17.0,4.0,4.0,23.0,81.0,14.0,18.0,10.0,2.0,0.0,0.0,1,1,1,1,2015
665,EVERTON,WEST HAM,2-3,1-0,9.7,5.5,6.7,42,58,2.0,8.0,15.0,5.0,9.0,13.0,80.0,8.0,33.0,12.0,3.0,1.0,0.0,7.0,5.0,17.0,5.0,6.0,14.0,87.0,12.0,24.0,13.0,3.0,0.0,0.0,2,3,3,2,2015
666,SOUTHAMPTON,SUNDERLAND,1-1,0-0,5.8,5.4,6.6,65,35,4.0,5.0,16.0,7.0,12.0,19.0,79.0,23.0,40.0,9.0,2.0,0.0,1.0,4.0,3.0,11.0,4.0,2.0,19.0,56.0,19.0,37.0,9.0,1.0,0.0,0.0,1,1,1,1,2015
667,WATFORD,LEICESTER CITY,0-1,0-0,4.1,5.8,7.1,50,50,4.0,4.0,11.0,3.0,3.0,23.0,73.0,28.0,21.0,10.0,2.0,0.0,0.0,7.0,7.0,14.0,0.0,8.0,24.0,74.0,22.0,25.0,11.0,2.0,0.0,0.0,0,1,1,0,2015
668,CRYSTAL PALACE,LIVERPOOL,1-2,0-0,7.0,5.5,6.6,38,62,6.0,4.0,14.0,4.0,6.0,19.0,67.0,17.0,17.0,12.0,1.0,0.0,0.0,6.0,5.0,19.0,8.0,6.0,14.0,83.0,20.0,32.0,16.0,3.0,1.0,0.0,1,2,2,1,2015
669,WEST BROM,MAN UTD,1-0,0-0,3.0,7.7,5.5,47,53,3.0,2.0,9.0,4.0,4.0,29.0,70.0,20.0,23.0,8.0,1.0,0.0,0.0,2.0,1.0,7.0,4.0,5.0,19.0,72.0,16.0,18.0,7.0,1.0,1.0,0.0,1,0,0,1,2015
670,NORWICH,MAN CITY,0-0,0-0,2.5,6.1,7.1,34,66,4.0,0.0,5.0,1.0,3.0,23.0,69.0,23.0,48.0,15.0,3.0,0.0,0.0,5.0,3.0,15.0,7.0,8.0,21.0,84.0,32.0,36.0,10.0,1.0,0.0,0.0,0,0,0,0,2015
671,STOKE,SOUTHAMPTON,1-2,0-2,5.4,6.0,6.6,61,39,7.0,2.0,13.0,4.0,1.0,25.0,82.0,25.0,15.0,13.0,1.0,0.0,0.0,5.0,4.0,11.0,2.0,4.0,24.0,73.0,20.0,42.0,12.0,2.0,0.0,1.0,1,2,2,1,2015
672,BOURNEMOUTH,SWANSEA,3-2,1-1,7.4,6.9,6.4,44,56,6.0,4.0,12.0,2.0,5.0,30.0,72.0,16.0,24.0,12.0,1.0,0.0,0.0,7.0,4.0,13.0,2.0,3.0,32.0,78.0,12.0,24.0,11.0,0.0,0.0,0.0,3,2,2,3,2015
673,ASTON VILLA,TOTTENHAM,0-2,0-1,5.8,5.7,7.7,37,63,6.0,2.0,12.0,4.0,5.0,27.0,72.0,13.0,25.0,6.0,0.0,0.0,0.0,6.0,8.0,19.0,5.0,8.0,22.0,83.0,9.0,37.0,6.0,0.0,0.0,0.0,0,2,2,0,2015
674,LEICESTER CITY,NEWCASTLE,1-0,1-0,2.7,7.1,6.3,50,50,3.0,1.0,10.0,6.0,8.0,33.0,78.0,26.0,19.0,4.0,0.0,0.0,0.0,5.0,2.0,12.0,5.0,4.0,26.0,75.0,23.0,26.0,9.0,0.0,0.0,0.0,1,0,0,1,2015
675,WEST HAM,WATFORD,3-1,2-0,6.5,7.3,4.6,46,54,6.0,7.0,18.0,5.0,4.0,25.0,78.0,15.0,13.0,11.0,0.0,0.0,0.0,2.0,4.0,7.0,1.0,2.0,22.0,79.0,12.0,16.0,17.0,3.0,1.0,0.0,3,1,1,3,2015
676,MAN UTD,CRYSTAL PALACE,2-0,1-0,4.5,8.3,5.3,66,34,3.0,10.0,16.0,3.0,10.0,20.0,89.0,9.0,14.0,13.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,26.0,77.0,9.0,20.0,7.0,2.0,0.0,0.0,2,0,0,2,2015
677,ARSENAL,WEST BROM,2-0,2-0,4.2,7.6,5.5,71,29,6.0,7.0,16.0,3.0,2.0,16.0,89.0,23.0,15.0,14.0,0.0,0.0,0.0,4.0,1.0,8.0,3.0,6.0,15.0,68.0,15.0,12.0,14.0,1.0,0.0,0.0,2,0,0,2,2015
678,SUNDERLAND,EVERTON,3-0,2-0,6.4,8.3,4.2,38,62,3.0,8.0,14.0,3.0,5.0,19.0,74.0,15.0,34.0,15.0,1.0,0.0,0.0,5.0,6.0,17.0,6.0,5.0,20.0,83.0,14.0,24.0,7.0,0.0,0.0,0.0,3,0,0,3,2015
679,LIVERPOOL,CHELSEA,1-1,0-1,6.2,7.0,6.5,55,45,10.0,9.0,28.0,9.0,7.0,24.0,86.0,5.0,19.0,11.0,3.0,0.0,0.0,3.0,7.0,13.0,3.0,3.0,21.0,81.0,12.0,21.0,12.0,1.0,0.0,0.0,1,1,1,1,2015
680,EVERTON,ARSENAL,0-2,0-2,4.1,5.8,7.5,54,46,5.0,2.0,8.0,1.0,7.0,27.0,78.0,11.0,14.0,7.0,0.0,0.0,0.0,4.0,3.0,11.0,4.0,5.0,19.0,80.0,13.0,32.0,10.0,0.0,0.0,0.0,0,2,2,0,2015
681,CHELSEA,WEST HAM,2-2,1-1,8.7,6.2,6.4,59,41,11.0,5.0,22.0,6.0,10.0,20.0,80.0,18.0,18.0,13.0,3.0,0.0,0.0,3.0,6.0,13.0,4.0,9.0,8.0,72.0,23.0,27.0,14.0,5.0,0.0,0.0,2,2,2,2,2015
682,WEST BROM,NORWICH,0-1,0-0,2.4,5.8,6.6,50,50,6.0,0.0,10.0,4.0,4.0,26.0,62.0,30.0,36.0,8.0,1.0,0.0,0.0,4.0,1.0,7.0,2.0,3.0,31.0,64.0,20.0,49.0,13.0,2.0,0.0,0.0,0,1,1,0,2015
683,CRYSTAL PALACE,LEICESTER CITY,0-1,0-1,3.5,6.1,6.9,56,44,7.0,4.0,13.0,2.0,10.0,34.0,76.0,28.0,26.0,9.0,1.0,0.0,0.0,3.0,3.0,8.0,2.0,7.0,19.0,67.0,25.0,44.0,13.0,1.0,0.0,0.0,0,1,1,0,2015
684,WATFORD,STOKE,1-2,0-1,5.8,5.5,7.2,52,48,4.0,4.0,9.0,1.0,9.0,29.0,72.0,24.0,16.0,10.0,3.0,0.0,0.0,2.0,6.0,9.0,1.0,2.0,20.0,73.0,23.0,38.0,14.0,1.0,0.0,0.0,1,2,2,1,2015
685,SWANSEA,ASTON VILLA,1-0,0-0,3.0,7.5,6.2,54,46,6.0,1.0,10.0,3.0,4.0,28.0,83.0,18.0,49.0,9.0,3.0,0.0,0.0,4.0,2.0,12.0,6.0,6.0,31.0,73.0,22.0,23.0,10.0,2.0,0.0,0.0,1,0,0,1,2015
686,NEWCASTLE,SUNDERLAND,1-1,0-1,5.5,5.6,6.8,60,40,7.0,8.0,17.0,2.0,2.0,29.0,79.0,23.0,31.0,14.0,4.0,0.0,0.0,7.0,4.0,14.0,3.0,5.0,17.0,66.0,17.0,34.0,7.0,1.0,0.0,0.0,1,1,1,1,2015
687,SOUTHAMPTON,LIVERPOOL,3-2,0-2,9.4,6.6,5.6,49,51,6.0,5.0,16.0,5.0,3.0,13.0,81.0,20.0,31.0,10.0,1.0,0.0,0.0,3.0,8.0,17.0,6.0,5.0,23.0,79.0,14.0,24.0,13.0,3.0,0.0,0.0,3,2,2,3,2015
688,MAN CITY,MAN UTD,0-1,0-1,4.1,6.6,7.1,54,46,16.0,3.0,26.0,7.0,11.0,28.0,82.0,24.0,29.0,9.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,5.0,27.0,75.0,10.0,23.0,12.0,1.0,0.0,0.0,0,1,1,0,2015
689,TOTTENHAM,BOURNEMOUTH,3-0,2-0,4.8,8.3,4.7,63,37,8.0,8.0,17.0,1.0,4.0,25.0,87.0,16.0,25.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,36.0,75.0,9.0,29.0,6.0,1.0,0.0,0.0,3,0,0,3,2015
690,ASTON VILLA,CHELSEA,0-4,0-2,5.9,4.3,8.9,42,58,6.0,4.0,15.0,5.0,7.0,18.0,77.0,20.0,12.0,12.0,5.0,1.0,0.0,3.0,8.0,11.0,0.0,2.0,21.0,87.0,10.0,20.0,8.0,1.0,0.0,0.0,0,4,4,0,2015
691,BOURNEMOUTH,MAN CITY,0-4,0-3,6.1,5.0,8.7,46,54,5.0,2.0,11.0,4.0,4.0,23.0,84.0,11.0,20.0,9.0,0.0,0.0,0.0,8.0,7.0,15.0,0.0,4.0,18.0,84.0,7.0,17.0,8.0,1.0,0.0,0.0,0,4,4,0,2015
692,SUNDERLAND,WEST BROM,0-0,0-0,2.5,7.5,5.2,57,43,9.0,6.0,22.0,7.0,9.0,25.0,72.0,16.0,38.0,11.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,22.0,62.0,18.0,29.0,13.0,2.0,0.0,0.0,0,0,0,0,2015
693,ARSENAL,WATFORD,4-0,2-0,6.5,9.1,4.9,69,31,4.0,12.0,19.0,3.0,8.0,8.0,88.0,13.0,25.0,7.0,1.0,0.0,0.0,3.0,3.0,7.0,1.0,3.0,16.0,71.0,19.0,23.0,10.0,1.0,0.0,0.0,4,0,0,4,2015
694,STOKE,SWANSEA,2-2,1-0,6.8,6.7,6.4,47,53,5.0,5.0,12.0,2.0,5.0,17.0,80.0,11.0,21.0,6.0,0.0,0.0,0.0,5.0,3.0,12.0,4.0,5.0,15.0,85.0,7.0,23.0,16.0,1.0,0.0,0.0,2,2,2,2,2015
695,NORWICH,NEWCASTLE,3-2,1-0,8.3,6.2,5.7,43,57,5.0,6.0,13.0,2.0,6.0,19.0,68.0,19.0,31.0,6.0,0.0,0.0,0.0,7.0,5.0,13.0,1.0,5.0,31.0,78.0,15.0,32.0,11.0,0.0,0.0,0.0,3,2,2,3,2015
696,WEST HAM,CRYSTAL PALACE,2-2,2-1,7.4,5.8,6.5,67,33,6.0,6.0,18.0,6.0,4.0,24.0,83.0,18.0,27.0,12.0,2.0,0.0,1.0,4.0,5.0,12.0,3.0,5.0,15.0,68.0,19.0,22.0,19.0,2.0,0.0,0.0,2,2,2,2,2015
697,LIVERPOOL,TOTTENHAM,1-1,0-0,5.3,7.1,6.4,42,58,2.0,7.0,15.0,6.0,12.0,16.0,70.0,8.0,28.0,11.0,2.0,0.0,0.0,7.0,5.0,18.0,6.0,9.0,24.0,79.0,17.0,28.0,11.0,0.0,0.0,0.0,1,1,1,1,2015
698,LEICESTER CITY,SOUTHAMPTON,1-0,1-0,3.3,6.8,6.3,46,54,2.0,4.0,11.0,5.0,7.0,26.0,73.0,17.0,41.0,12.0,2.0,0.0,0.0,5.0,2.0,10.0,3.0,8.0,28.0,79.0,28.0,38.0,13.0,2.0,0.0,0.0,1,0,0,1,2015
699,MAN UTD,EVERTON,1-0,0-0,3.0,7.0,6.2,54,46,3.0,2.0,10.0,5.0,5.0,27.0,82.0,10.0,23.0,15.0,2.0,0.0,0.0,1.0,1.0,7.0,5.0,5.0,21.0,76.0,9.0,21.0,6.0,0.0,0.0,0.0,1,0,0,1,2015
